purchase,coupon,loyalty,age,months
47371.0,1,-0.221,26.2,27
43221.0,0,1.294,33.2,24
48686.0,1,1.381,29.2,29
46301.0,1,0.438,36.5,22
34169.0,0,-0.504,38.9,16
61610.0,0,1.758,20.0,23
65151.0,0,1.206,43.9,31
37634.0,0,-0.102,41.2,25
43969.0,1,-0.912,25.9,33
66567.0,0,0.335,47.8,22
22773.0,0,-1.307,52.3,24
66452.0,1,1.816,28.9,25
47596.0,1,0.551,42.2,18
34569.0,1,-0.315,31.2,24
59637.0,0,0.45,32.3,19
19768.0,1,-1.633,35.2,24
21293.0,0,-0.031,18.9,20
50068.0,1,-0.606,37.0,27
43257.0,1,-1.551,30.0,25
28984.0,0,-0.603,32.6,28
47360.0,0,0.378,33.4,21
25100.0,0,-1.405,28.9,22
45571.0,1,-0.17,49.2,21
27008.0,0,-1.435,36.9,21
52079.0,0,0.224,51.3,22
32943.0,1,-1.743,25.3,15
45042.0,1,0.736,32.2,32
54242.0,1,0.685,27.8,19
57230.0,1,0.853,29.5,24
76236.0,1,1.83,39.8,22
48782.0,0,0.189,44.4,19
54513.0,1,0.134,59.5,20
47929.0,0,0.62,32.5,25
45998.0,1,-0.455,43.2,30
31937.0,1,-1.892,38.0,24
33716.0,1,-1.218,33.2,28
27954.0,1,-1.216,34.3,26
44687.0,1,0.203,32.8,19
41702.0,1,-0.633,58.5,28
46098.0,0,-0.389,40.7,25
41225.0,1,0.571,45.5,16
58909.0,1,0.195,32.3,19
61923.0,1,2.012,43.2,22
34492.0,0,-0.045,37.6,23
44309.0,1,-0.94,33.5,27
65529.0,1,1.277,37.3,20
35804.0,0,-0.41,30.2,30
60416.0,1,-0.066,52.1,23
66069.0,1,1.004,33.8,24
43679.0,1,0.188,31.6,27
61903.0,1,0.709,28.5,17
37482.0,0,-0.611,29.0,26
31553.0,1,-0.283,30.6,29
60492.0,0,0.658,18.7,32
42289.0,1,-0.518,30.3,26
45292.0,1,-0.374,42.8,29
44364.0,1,-0.014,52.3,24
87490.0,1,1.627,45.0,22
72110.0,0,1.512,44.0,19
41180.0,1,0.269,49.1,31
43406.0,0,0.11,26.9,27
40991.0,0,-0.656,49.1,25
59082.0,0,1.373,45.1,20
73860.0,0,0.465,40.1,18
68712.0,1,1.001,35.3,27
41634.0,1,-1.352,42.9,18
51789.0,0,0.868,45.4,23
51461.0,1,0.218,21.3,30
52853.0,1,0.826,40.6,22
61288.0,0,1.11,43.4,33
58334.0,0,0.085,43.8,21
37476.0,0,-0.291,27.3,26
46570.0,0,0.771,31.8,27
27949.0,0,-1.13,29.9,22
69960.0,0,1.513,44.6,26
46309.0,0,0.43,62.9,21
42622.0,0,-1.028,43.9,28
48199.0,0,1.381,46.3,23
60109.0,1,1.058,25.1,30
57843.0,0,1.633,31.7,21
71874.0,0,1.103,43.9,28
52502.0,0,0.598,35.9,9
53855.0,0,0.067,32.9,28
26524.0,0,-0.953,33.2,16
48399.0,1,0.866,36.4,25
68049.0,1,0.706,44.6,31
45579.0,1,-0.309,42.6,18
52610.0,1,0.71,48.4,20
25957.0,1,-0.777,38.6,17
62929.0,1,1.179,55.4,28
24935.0,0,0.271,9.8,26
42369.0,0,0.364,35.2,23
42036.0,1,-0.612,55.3,30
59188.0,1,1.065,34.6,22
48944.0,1,0.279,27.5,21
34664.0,0,-0.46,29.9,28
47399.0,1,0.502,39.3,19
41137.0,0,-0.096,45.2,27
50480.0,1,1.155,28.9,19
30601.0,1,-1.412,41.9,27
39777.0,1,-1.042,26.9,27
69689.0,1,2.133,39.0,18
30253.0,0,-0.391,35.2,32
37480.0,0,0.6,45.4,23
46227.0,1,-0.301,42.1,28
52949.0,0,0.315,50.3,28
80995.0,0,2.725,30.6,21
16772.0,0,-1.88,-0.5,31
65056.0,0,0.644,45.3,25
42328.0,1,0.153,42.1,25
45091.0,1,0.13,36.2,22
18703.0,0,-0.695,30.8,19
22525.0,1,-0.859,25.1,24
67591.0,1,1.459,36.4,21
38704.0,1,0.601,42.6,18
37373.0,0,-1.109,46.3,23
49638.0,0,0.094,31.6,21
32653.0,0,-1.248,23.7,26
95108.0,0,2.967,44.4,27
41060.0,1,0.466,50.4,20
18469.0,0,-1.72,40.6,22
56159.0,1,1.014,17.6,21
63473.0,0,0.712,50.5,14
58114.0,0,0.397,20.6,26
58431.0,1,0.263,44.7,29
33749.0,1,-0.471,11.0,20
50310.0,1,-0.11,25.0,29
33941.0,0,-1.947,39.6,30
66336.0,1,1.388,32.3,21
65019.0,0,2.09,38.8,21
68066.0,1,0.58,42.0,24
59369.0,1,0.695,47.9,19
34846.0,0,-1.291,45.8,28
49930.0,0,-0.353,20.3,21
42731.0,1,-1.347,31.5,37
32253.0,1,-1.239,57.8,26
51132.0,0,0.614,33.8,26
53776.0,0,1.494,18.8,22
54190.0,1,0.005,46.2,25
80994.0,1,2.559,35.6,23
56197.0,1,0.897,35.7,20
31344.0,1,-2.195,51.0,32
55648.0,0,-0.338,48.6,18
57774.0,0,1.376,38.4,23
47881.0,1,0.225,52.6,22
52908.0,1,1.108,37.8,24
24808.0,0,-1.625,38.8,21
77034.0,1,1.346,47.3,30
21525.0,1,-1.125,34.6,16
63248.0,1,0.406,39.0,38
61994.0,1,2.19,43.7,21
50694.0,1,0.136,39.5,26
38706.0,0,-0.172,33.0,17
50517.0,0,0.827,58.4,32
49308.0,1,-0.775,38.7,23
44121.0,1,-0.896,48.8,28
65639.0,1,1.04,33.4,22
46534.0,1,-1.441,42.1,29
32866.0,0,-1.191,30.6,23
71576.0,0,1.822,54.2,21
34384.0,1,-1.201,38.3,24
45270.0,1,0.499,39.2,27
60162.0,0,1.165,70.3,17
45733.0,0,-0.006,23.6,20
37112.0,0,-1.015,38.8,18
48378.0,0,0.878,38.2,23
30296.0,0,-0.888,39.5,19
64294.0,0,2.174,41.9,18
76884.0,1,2.276,27.8,33
32479.0,0,-0.983,30.4,24
55240.0,0,0.632,45.1,24
33117.0,1,-0.66,32.8,22
59238.0,1,0.428,41.6,21
31471.0,0,-0.208,39.2,27
45418.0,0,-0.94,49.7,11
49686.0,1,0.562,49.4,25
42106.0,1,-1.615,49.5,28
49045.0,0,0.355,22.3,37
35959.0,0,-0.115,43.7,20
41741.0,1,-0.745,39.1,26
68662.0,1,0.947,50.1,27
48905.0,1,0.08,41.8,25
50942.0,1,-0.311,52.4,31
34823.0,1,-0.13,25.4,19
42493.0,0,-0.19,58.5,34
67605.0,1,0.972,39.9,20
52865.0,0,-0.257,41.8,26
885.0,0,-2.878,35.8,24
-792.0,0,-3.088,31.4,19
44428.0,0,-1.028,47.6,31
23318.0,0,-1.233,36.2,20
43118.0,1,-0.246,51.9,29
27885.0,1,-1.334,53.5,35
24612.0,0,-0.782,51.0,33
62555.0,0,1.355,45.2,28
40292.0,1,-1.314,37.6,28
61437.0,1,0.88,33.0,17
53700.0,1,-0.094,27.8,16
74740.0,1,1.338,36.9,22
64082.0,0,0.933,49.1,25
41773.0,0,0.096,25.7,18
68043.0,0,1.123,39.7,29
50689.0,0,0.266,35.5,28
27553.0,1,-1.084,28.1,20
47684.0,1,0.545,35.0,13
43180.0,1,0.556,34.6,15
45265.0,0,-0.063,20.7,30
53515.0,1,0.316,16.5,20
47512.0,1,-0.376,14.4,28
55855.0,0,0.389,50.8,47
50909.0,1,-0.212,44.9,23
19666.0,0,-1.484,29.7,25
49871.0,0,-0.203,47.1,34
59378.0,1,1.666,40.1,28
63923.0,1,0.897,33.3,28
64489.0,0,1.577,48.3,25
46911.0,0,0.07,24.7,25
41466.0,1,-0.339,19.7,25
26564.0,0,-1.0,28.0,23
54868.0,1,0.221,30.6,28
62341.0,1,1.094,51.1,20
56947.0,0,0.889,50.8,19
67591.0,0,0.812,23.3,24
22534.0,0,-0.442,36.2,23
51935.0,0,0.177,51.2,23
44663.0,0,-0.709,51.6,28
66683.0,1,0.898,25.4,26
46933.0,0,0.669,50.4,26
37974.0,0,-0.572,41.9,43
61459.0,1,0.193,39.2,24
18184.0,0,-2.207,46.5,19
47794.0,0,0.771,26.9,24
39647.0,0,-0.758,40.4,26
24869.0,1,-0.307,32.5,21
55075.0,1,0.668,40.4,19
56701.0,1,0.739,33.7,18
40843.0,1,-0.614,42.7,19
76498.0,1,1.657,52.8,27
93764.0,1,2.086,37.4,20
68262.0,1,1.513,34.0,19
61503.0,0,1.375,32.6,26
49893.0,1,0.117,34.9,22
74124.0,1,1.456,34.2,27
35931.0,1,-0.821,45.7,19
29786.0,0,-1.055,33.3,18
47897.0,0,0.222,22.0,17
70827.0,1,0.316,38.6,24
42151.0,1,-0.807,40.0,19
83006.0,0,1.844,42.7,35
26737.0,1,-1.409,40.7,21
30708.0,1,-2.018,30.8,38
42988.0,1,-0.348,37.2,24
58422.0,1,1.699,45.8,21
55761.0,0,0.805,46.9,25
58780.0,1,0.402,23.7,25
47264.0,0,0.191,46.8,20
44308.0,0,0.616,28.2,15
47830.0,0,0.373,35.6,33
51198.0,1,0.15,46.3,21
51612.0,1,-0.075,44.5,29
22431.0,0,-1.562,40.7,24
60092.0,0,1.019,40.5,22
48755.0,0,-0.385,43.7,20
43791.0,0,0.423,29.5,30
46588.0,0,0.538,37.6,23
72611.0,1,1.083,39.1,28
32005.0,0,-0.749,40.6,35
65023.0,0,0.869,32.4,20
54595.0,1,0.896,63.4,25
45751.0,0,-0.067,43.2,29
58562.0,1,-0.009,51.4,20
31106.0,0,0.191,38.6,16
48722.0,1,-0.986,44.0,15
45412.0,0,-0.417,39.8,20
35684.0,0,-1.1,38.8,24
62301.0,1,1.229,41.6,25
27848.0,0,-0.746,34.2,22
43867.0,0,-1.038,45.6,34
61847.0,1,0.191,52.5,20
54234.0,1,0.574,30.4,20
47637.0,0,-0.336,30.5,23
40477.0,1,-0.92,24.3,25
45990.0,1,0.453,45.2,25
51279.0,1,0.885,50.9,17
17253.0,0,-1.61,44.8,29
50024.0,1,0.939,29.6,29
33310.0,1,-1.748,38.4,23
49392.0,0,0.69,44.0,20
38599.0,1,-0.412,46.9,18
54745.0,1,-0.225,45.8,24
60390.0,1,0.748,23.8,24
70015.0,0,1.474,18.7,19
81956.0,0,2.12,32.8,21
54664.0,1,1.401,21.0,25
59244.0,0,0.717,58.4,26
20937.0,1,-1.311,29.2,25
40312.0,1,-0.377,53.7,33
46627.0,0,0.161,45.9,23
47511.0,1,-0.572,35.4,26
47653.0,0,0.613,35.2,28
50427.0,1,-0.216,45.3,18
74969.0,1,1.821,49.8,20
35141.0,0,-0.157,28.3,17
30563.0,0,-1.242,33.0,22
21428.0,0,-0.487,22.3,18
34536.0,0,-0.694,41.9,26
56142.0,1,0.735,27.8,23
74152.0,0,1.427,35.7,14
53036.0,1,1.047,30.3,28
46809.0,1,1.051,26.1,19
37243.0,1,-0.66,37.7,27
19046.0,0,-1.078,35.7,23
54038.0,0,-0.774,53.6,19
57802.0,1,0.064,38.3,33
33963.0,1,-0.313,18.7,24
51245.0,1,0.32,48.3,24
57141.0,1,1.061,35.2,27
27986.0,0,0.119,41.5,16
70678.0,0,1.745,48.0,30
29865.0,0,-0.734,18.5,21
47059.0,1,0.678,22.9,21
48644.0,0,-0.016,20.8,19
45683.0,0,1.053,41.6,22
60458.0,1,0.012,31.8,26
37537.0,0,-0.487,44.8,22
53777.0,0,-0.081,44.9,25
24254.0,0,-0.837,29.9,20
32237.0,0,-1.056,35.1,23
70804.0,0,0.844,48.0,30
36040.0,1,-0.563,55.4,18
61082.0,0,1.255,54.6,26
72319.0,0,2.556,39.0,32
49599.0,1,-0.337,45.6,23
51938.0,1,0.911,47.9,23
50415.0,1,-0.043,48.0,19
27452.0,1,-1.86,35.6,28
42406.0,0,-0.06,47.3,19
72778.0,1,1.513,34.9,35
41085.0,1,-1.185,28.3,13
56463.0,1,-0.135,64.7,27
51053.0,0,-0.148,26.4,22
33113.0,0,-1.424,30.3,22
44825.0,0,0.342,37.5,24
41385.0,1,-0.123,33.3,28
44745.0,1,0.603,44.4,17
54107.0,1,0.074,34.9,30
25741.0,1,-1.397,26.6,31
49404.0,0,0.152,41.2,25
64195.0,1,0.646,29.6,24
34894.0,1,-0.234,36.2,25
50986.0,0,0.578,30.4,20
55588.0,0,0.561,24.8,30
34457.0,0,-2.144,48.6,28
50485.0,1,0.636,43.9,26
12823.0,1,-2.023,34.4,13
19943.0,1,-1.291,37.7,23
50355.0,1,-0.137,24.3,30
41172.0,1,-0.988,26.2,21
35114.0,1,-0.82,37.2,27
51834.0,0,1.098,47.2,30
41175.0,0,-1.091,31.0,25
50115.0,0,1.168,33.9,24
51804.0,0,1.81,22.3,26
59921.0,1,1.384,39.8,29
28076.0,0,-1.13,27.6,22
28327.0,0,-1.564,27.8,18
46866.0,0,0.034,21.6,34
75594.0,1,2.095,36.5,21
39271.0,0,-0.244,55.2,23
36803.0,1,-0.595,47.2,25
55571.0,0,-0.155,23.4,31
47705.0,1,0.722,55.0,23
45209.0,1,1.163,32.8,24
62445.0,1,-0.036,42.8,21
43299.0,1,-0.165,41.4,33
54338.0,0,0.477,63.1,24
47998.0,0,0.001,25.5,28
32486.0,1,-0.445,43.4,21
28462.0,1,-1.804,37.3,33
43622.0,0,0.087,32.3,24
33212.0,0,-0.639,42.5,20
28239.0,0,-0.269,25.2,26
57554.0,1,-0.33,58.9,15
37490.0,1,-0.92,46.6,20
47094.0,1,0.522,21.5,22
71640.0,1,1.037,39.6,32
52242.0,0,0.496,27.1,24
42670.0,1,-0.687,42.0,25
62481.0,0,0.138,36.2,30
48195.0,1,0.667,56.0,22
43643.0,1,-0.136,55.3,24
48162.0,0,0.666,27.3,16
33577.0,1,-1.449,38.2,24
32830.0,0,-0.25,26.7,25
64180.0,1,1.407,46.9,27
64890.0,1,0.967,41.4,18
36537.0,1,-0.157,50.7,27
52229.0,1,0.093,55.3,27
65420.0,0,2.129,35.8,28
54327.0,0,1.069,43.1,23
28890.0,0,-0.727,16.1,27
46644.0,1,0.288,43.6,19
30058.0,1,-0.478,38.4,25
32500.0,0,-0.611,42.5,22
32993.0,1,-1.228,34.1,21
55602.0,0,0.698,64.6,27
77536.0,1,2.208,28.9,29
55153.0,1,0.847,33.7,32
21304.0,0,-1.319,33.9,16
58351.0,0,0.52,50.5,24
40876.0,1,-1.47,44.7,25
48943.0,0,0.217,44.1,20
72280.0,1,1.048,26.8,26
62169.0,1,1.476,49.7,29
47057.0,1,0.119,42.1,24
35658.0,1,0.321,30.1,23
36712.0,1,0.012,10.4,18
49390.0,0,-0.171,46.3,19
76306.0,0,1.563,37.6,15
36306.0,1,-0.952,13.8,21
30532.0,1,-1.592,50.4,19
72551.0,1,1.754,50.6,16
68062.0,0,2.268,19.5,41
15640.0,0,-1.594,46.1,25
56629.0,0,0.939,45.2,28
46793.0,1,0.809,29.9,24
56028.0,0,-0.419,33.4,35
42036.0,1,-0.954,34.9,33
51407.0,0,0.16,52.1,24
41067.0,1,-0.331,33.2,25
49148.0,0,0.821,38.6,23
34587.0,0,-0.63,35.3,23
34554.0,1,1.182,29.6,25
52035.0,0,-0.629,41.9,26
61182.0,0,1.633,22.7,29
64361.0,0,0.892,20.3,25
52741.0,0,1.141,19.9,19
41961.0,0,-0.383,45.4,25
45258.0,0,-0.226,61.9,20
40148.0,0,-0.089,43.6,33
64572.0,1,1.188,38.3,31
36653.0,0,-0.658,39.7,28
44642.0,1,-0.781,44.4,16
43497.0,1,-0.222,37.4,34
34506.0,1,0.36,30.8,26
44770.0,0,-0.077,52.5,25
58996.0,0,-0.061,39.3,24
26796.0,1,-1.311,37.1,24
43701.0,1,-0.616,45.3,19
48479.0,0,-1.07,52.9,26
62536.0,1,1.05,39.7,9
40612.0,0,-0.04,45.1,18
51109.0,1,0.68,33.7,28
43341.0,1,-1.313,34.3,32
43400.0,0,-0.036,45.1,17
43364.0,0,0.375,46.8,23
57487.0,1,-1.055,42.6,30
40228.0,0,-0.646,48.2,23
41142.0,0,-0.517,32.4,15
53265.0,1,0.147,24.1,30
34371.0,0,0.281,24.2,25
30422.0,0,-1.42,42.1,22
45860.0,1,0.33,21.3,28
66764.0,1,0.208,45.1,20
46029.0,0,0.29,41.2,37
41696.0,0,-0.873,47.6,23
57640.0,0,-0.073,31.9,28
61046.0,0,1.276,29.5,27
70203.0,1,1.146,45.0,12
44049.0,0,-0.616,30.7,27
74390.0,1,1.599,36.4,17
50140.0,0,-0.424,39.5,23
29692.0,0,-0.9,37.1,26
59062.0,1,1.119,40.3,17
50594.0,0,0.322,42.0,23
85510.0,1,2.287,35.6,28
46171.0,1,-0.235,38.8,19
43154.0,1,0.13,43.1,21
57133.0,1,0.732,20.1,23
50496.0,1,0.261,49.7,28
27749.0,0,-0.405,41.2,22
43995.0,0,-0.0,30.2,24
42129.0,1,-0.024,35.9,24
49699.0,0,-0.022,47.3,26
42680.0,1,-0.032,36.2,23
22820.0,1,-1.54,40.3,28
50886.0,0,0.89,46.5,25
47077.0,1,-0.622,49.6,25
38098.0,0,-0.248,37.8,24
63684.0,1,-0.792,38.4,17
48821.0,0,-0.209,33.3,25
69050.0,0,0.975,37.0,29
70628.0,0,1.265,45.7,30
51248.0,1,0.323,41.8,22
37030.0,0,0.162,31.7,24
44843.0,0,-0.521,46.6,22
44696.0,0,-0.28,32.9,20
56962.0,1,0.234,31.6,22
42478.0,0,-0.156,32.5,28
35179.0,0,-0.988,24.6,24
46274.0,0,0.063,52.4,24
35508.0,1,-1.045,18.4,26
70775.0,0,2.071,37.5,15
45187.0,1,0.307,41.4,35
37288.0,1,-0.566,26.3,32
43251.0,1,0.466,46.8,24
30890.0,0,-0.747,48.2,14
57305.0,1,-0.253,45.8,21
67620.0,1,1.551,35.4,16
56989.0,1,1.289,49.3,23
12060.0,1,-1.184,14.6,13
37809.0,0,-1.117,54.4,20
49494.0,0,-0.513,40.6,22
68620.0,1,2.254,40.6,25
32211.0,0,0.063,34.8,22
43828.0,1,0.259,45.5,35
28124.0,0,-0.509,29.9,23
70017.0,1,1.328,37.0,27
55825.0,1,0.965,39.5,25
30320.0,1,-1.729,45.9,16
18754.0,1,-0.847,21.1,24
13270.0,0,-1.832,39.3,25
29864.0,0,-1.161,38.9,24
46938.0,1,-0.816,47.8,20
25999.0,0,-1.337,32.1,23
61903.0,0,-0.638,27.5,22
44990.0,1,0.691,37.6,20
54084.0,1,1.127,38.1,24
46106.0,1,0.112,32.0,25
54106.0,1,0.727,34.1,22
32787.0,1,-1.357,47.2,24
61537.0,0,1.474,40.1,32
79968.0,1,2.294,45.2,21
32219.0,0,-0.146,24.6,24
57015.0,1,0.572,35.5,21
43033.0,1,0.356,24.2,25
20133.0,1,-2.171,46.4,23
67327.0,1,1.018,49.0,25
50389.0,1,0.477,65.2,29
28278.0,0,-1.622,42.4,35
61348.0,1,-0.421,34.8,19
77254.0,1,1.158,56.5,25
60673.0,1,0.574,53.4,23
28463.0,1,-1.38,26.3,28
38849.0,0,-0.575,33.4,23
41230.0,1,-0.692,23.2,33
46416.0,0,0.15,25.7,39
41770.0,0,-0.709,20.6,26
48559.0,0,0.045,27.2,33
49395.0,1,-0.177,47.2,20
9028.0,0,-1.487,45.6,17
55185.0,1,0.404,50.1,25
59222.0,1,0.254,26.3,30
56386.0,0,-0.691,40.8,33
53680.0,1,0.737,39.7,27
65725.0,0,2.288,29.7,24
21697.0,0,-1.592,48.8,27
45156.0,0,0.214,50.4,28
55170.0,0,0.833,38.5,21
53290.0,0,0.027,46.9,33
32671.0,0,-0.587,37.8,20
81445.0,0,2.197,51.2,23
42447.0,0,-0.509,50.5,23
47321.0,1,-0.137,25.4,23
40411.0,1,-0.661,31.7,26
68610.0,0,1.212,48.4,28
24363.0,1,-2.15,41.2,22
39263.0,1,-0.903,57.3,34
44363.0,1,-0.464,36.2,18
50761.0,1,0.31,30.3,22
51052.0,0,0.34,45.5,23
55925.0,0,0.987,34.9,30
51355.0,0,-0.129,21.8,19
49654.0,0,-0.742,30.2,24
48817.0,1,-0.069,44.9,30
33979.0,1,-0.878,38.7,25
38778.0,1,-0.542,38.2,19
35860.0,0,-0.485,40.9,26
52808.0,0,0.301,42.6,27
57096.0,1,0.829,44.8,30
36865.0,1,-1.108,35.1,20
47464.0,1,-0.601,48.7,22
41811.0,0,-0.03,40.5,22
38073.0,1,0.009,31.2,27
31152.0,0,-0.26,46.6,17
70039.0,1,0.573,52.4,29
40210.0,0,-0.223,27.3,22
24688.0,0,-1.751,44.2,29
71766.0,1,1.311,55.8,29
22305.0,0,-1.256,43.1,18
59473.0,0,1.631,20.1,24
65795.0,1,0.258,39.4,30
49060.0,0,0.32,49.8,28
38655.0,1,-1.471,49.1,25
55438.0,1,0.267,38.2,29
27588.0,0,-0.21,38.5,24
54122.0,0,-0.843,34.1,25
60262.0,1,0.545,29.1,13
58550.0,0,0.745,30.3,19
56876.0,1,1.183,43.1,18
36549.0,1,-1.224,35.8,20
39495.0,0,-0.788,25.8,22
52941.0,0,1.383,19.5,24
36729.0,0,0.523,31.1,25
55538.0,0,0.808,51.6,23
45774.0,0,-0.521,20.3,28
55767.0,0,0.355,40.1,27
60330.0,1,0.816,6.2,23
25452.0,0,-1.211,52.0,22
32158.0,0,-0.67,55.3,25
39647.0,1,0.256,46.4,18
59985.0,0,1.378,47.4,24
44649.0,0,-0.411,44.8,22
47557.0,0,0.676,38.9,26
50958.0,0,-0.816,46.5,32
23740.0,1,-1.164,22.6,17
57979.0,1,0.639,36.5,25
35229.0,0,-0.995,29.7,33
41866.0,1,0.058,46.8,27
49671.0,1,-0.533,50.6,33
53843.0,0,0.53,53.4,19
41341.0,1,-1.229,49.2,24
39440.0,1,-1.367,41.1,27
40594.0,1,-1.383,51.0,29
29067.0,0,-0.182,51.4,25
49991.0,0,1.28,43.2,25
62673.0,1,0.828,43.5,18
52373.0,1,0.205,38.2,21
44562.0,0,-0.126,29.4,35
54052.0,0,1.211,49.7,22
50720.0,1,-0.089,42.9,20
52068.0,1,1.038,47.0,27
67584.0,0,1.347,43.5,22
57977.0,0,0.678,55.3,26
67130.0,1,0.399,25.1,28
56337.0,0,0.39,40.6,19
30566.0,0,-0.075,50.7,26
41231.0,0,0.282,52.6,27
18093.0,0,-0.862,38.9,12
33400.0,1,-0.827,49.4,23
76454.0,1,1.546,40.7,22
52156.0,0,-0.118,34.3,23
21337.0,1,-1.667,36.5,25
57986.0,1,1.335,41.0,24
62667.0,0,1.336,55.0,21
49544.0,1,0.443,31.7,26
27242.0,1,-1.216,32.8,23
53469.0,0,1.909,33.5,33
58062.0,0,1.067,24.6,26
57161.0,1,1.214,38.5,26
33876.0,0,-0.244,20.6,29
47485.0,0,0.411,53.5,28
46859.0,0,-0.271,45.6,16
41169.0,0,-0.234,23.2,24
38901.0,0,-1.151,40.0,17
52781.0,0,-0.773,31.3,24
40218.0,0,-0.503,42.1,19
45116.0,1,0.035,44.4,20
66262.0,0,0.967,39.3,35
54355.0,1,0.543,17.5,21
39866.0,1,-1.778,59.3,28
63555.0,1,1.015,48.8,26
23101.0,0,-1.49,39.2,24
63061.0,1,0.471,23.3,24
41423.0,1,-0.201,36.2,21
40984.0,1,0.056,17.0,25
46987.0,1,-0.481,46.9,25
25861.0,0,-1.05,41.1,14
63685.0,0,1.587,37.0,24
28418.0,1,-2.421,44.1,28
25878.0,0,-0.888,59.9,16
50271.0,1,1.287,35.7,15
49469.0,0,-0.029,41.5,33
58776.0,1,-0.001,35.8,27
21137.0,0,-0.861,13.8,26
31234.0,0,-1.133,55.0,26
33585.0,1,0.566,45.9,22
39773.0,0,-0.187,47.5,30
52193.0,0,0.314,39.2,25
58063.0,0,0.737,59.8,28
32750.0,0,-1.717,43.8,26
46777.0,0,-1.047,37.1,18
54557.0,1,-0.685,49.4,23
42285.0,0,0.199,39.7,27
40283.0,0,0.664,29.0,23
26910.0,1,-1.049,40.3,24
46429.0,0,-0.241,58.5,24
34916.0,0,-0.134,24.6,19
48904.0,1,-0.136,36.3,18
79204.0,1,1.518,36.9,38
50228.0,1,-0.76,36.0,23
55512.0,0,0.133,44.4,21
12537.0,1,-2.321,45.9,19
39546.0,1,-0.14,25.2,17
73250.0,1,0.089,46.9,26
54372.0,1,0.67,53.4,27
31041.0,0,-0.535,28.8,29
35042.0,1,-0.581,22.0,27
25734.0,0,-1.225,36.8,33
37393.0,0,-0.525,33.8,28
72204.0,1,2.33,34.8,23
24578.0,1,-1.726,33.4,22
30165.0,1,-1.718,26.2,27
53145.0,1,0.069,48.0,23
35320.0,1,-0.964,49.5,21
55736.0,1,1.207,27.7,24
33917.0,0,-1.521,41.5,27
65813.0,0,1.61,44.4,30
51041.0,0,-0.466,43.6,18
35462.0,1,-1.671,28.7,30
14010.0,1,-2.231,26.6,27
18783.0,0,-0.922,59.0,16
34162.0,0,-0.67,22.5,24
55157.0,1,0.334,31.2,25
32521.0,0,-1.307,36.7,25
93203.0,0,3.007,42.4,21
49901.0,1,0.811,26.7,23
48198.0,1,-0.207,33.2,27
47669.0,1,-0.575,53.0,23
70485.0,0,2.662,52.9,33
29858.0,0,-0.781,38.6,21
59925.0,1,0.735,30.7,22
76688.0,1,1.457,30.3,28
34346.0,1,-0.942,44.7,26
53821.0,1,0.568,27.2,24
46767.0,1,-0.508,46.7,29
52175.0,0,1.375,30.8,24
74656.0,1,1.441,24.2,20
40688.0,0,0.537,25.3,22
43872.0,1,0.156,53.9,26
26981.0,0,-1.22,29.7,16
67669.0,1,2.441,36.1,22
56989.0,0,1.509,36.5,35
44263.0,1,0.72,21.6,23
60686.0,0,1.497,38.5,29
40043.0,1,0.021,40.5,38
37859.0,0,-1.115,47.1,21
55032.0,1,0.944,30.5,27
28069.0,1,-0.961,29.9,17
34253.0,1,-0.527,38.0,34
65365.0,0,0.756,42.2,19
37739.0,1,-1.567,47.5,35
47919.0,0,0.032,19.9,24
49968.0,1,-0.291,29.1,23
35661.0,1,-1.158,43.8,21
31835.0,0,-1.209,39.8,23
46547.0,1,-0.215,57.8,24
49404.0,1,-0.292,48.3,18
42206.0,1,0.163,21.4,24
35775.0,1,-1.494,55.7,25
53738.0,1,0.087,36.7,17
27418.0,0,-1.261,37.7,24
30759.0,1,-0.808,39.5,25
64490.0,1,0.97,27.2,28
35964.0,1,-0.679,55.7,30
51431.0,1,-0.494,29.4,34
39480.0,0,-0.813,27.8,26
48021.0,1,-0.008,42.1,24
53174.0,0,0.837,42.9,16
38793.0,0,-0.349,52.0,19
61314.0,0,0.666,25.7,21
41658.0,0,-1.304,40.9,26
55353.0,1,0.462,38.1,25
43725.0,1,-0.109,26.5,17
46229.0,0,0.074,28.6,18
32351.0,1,-0.925,55.9,24
37439.0,1,-0.616,26.0,20
46782.0,0,0.309,40.0,29
19876.0,1,-1.182,22.7,19
63361.0,1,0.771,37.3,31
58529.0,1,-0.439,47.3,25
45148.0,0,0.453,17.2,17
32099.0,1,-1.129,36.1,14
20255.0,0,-1.624,57.9,24
57507.0,0,0.64,38.9,24
50084.0,0,0.686,43.1,22
33928.0,0,-0.043,23.9,25
43199.0,1,0.655,36.5,30
56055.0,1,-0.013,29.3,23
62355.0,0,0.66,47.4,36
53476.0,1,0.147,33.5,19
13196.0,0,-0.967,31.8,19
68399.0,1,1.106,37.4,37
25220.0,0,-0.962,20.9,25
76204.0,0,2.259,35.0,19
46244.0,1,-0.147,30.8,23
40351.0,0,-0.927,36.9,23
40783.0,1,-0.213,38.2,24
36785.0,1,0.067,38.4,9
44728.0,0,0.141,43.1,32
50227.0,0,0.564,41.0,32
35391.0,0,-0.59,25.3,25
10262.0,0,-2.051,9.6,22
65716.0,1,-0.844,47.0,21
58304.0,1,0.445,45.3,26
56520.0,0,1.13,45.5,24
28834.0,1,-1.978,36.4,26
54674.0,1,0.117,50.9,32
67977.0,0,1.132,28.2,20
