purchase,coupon,age,months,app_open,loyalty
16910.0,0,36.7,21,0.0,-1.877
57002.0,1,32.9,19,10.0,0.62
38078.0,1,42.9,24,3.0,-0.635
34933.0,0,29.5,17,0.0,-1.19
40658.0,1,41.1,36,2.0,-0.624
39248.0,1,30.7,21,5.0,-0.185
34482.0,0,29.0,17,5.0,-0.605
7044.0,0,31.6,26,0.0,-2.206
57093.0,1,34.2,25,14.0,0.897
64122.0,1,37.5,15,16.0,1.275
62131.0,1,40.4,20,9.0,0.652
26607.0,0,1.1,19,2.0,-1.138
29710.0,0,29.9,24,5.0,-0.201
55553.0,0,34.1,27,9.0,-0.007
66732.0,0,53.1,29,9.0,0.599
56701.0,1,27.2,32,11.0,0.668
31219.0,0,39.6,29,3.0,-0.734
42774.0,0,53.0,19,10.0,0.082
46890.0,0,24.9,25,11.0,0.457
64090.0,0,41.9,19,17.0,1.456
49815.0,0,30.0,25,16.0,0.705
50845.0,1,33.0,30,9.0,0.789
52585.0,0,30.0,23,6.0,0.084
65486.0,1,30.7,23,14.0,1.41
48781.0,1,65.2,26,7.0,0.41
38064.0,0,46.4,24,1.0,-0.861
68788.0,1,49.0,30,18.0,1.403
48568.0,0,42.9,26,11.0,0.698
46034.0,0,21.9,21,5.0,-0.443
43718.0,1,41.9,24,2.0,-0.479
47235.0,0,48.7,19,8.0,0.297
48010.0,0,29.5,22,10.0,0.463
54567.0,1,47.7,21,10.0,0.197
52615.0,1,45.0,27,7.0,0.311
70333.0,1,56.5,24,17.0,1.7
66160.0,0,33.8,27,17.0,1.072
37094.0,1,27.0,24,8.0,0.191
49741.0,1,34.4,30,9.0,0.941
42979.0,0,52.4,35,4.0,-1.033
70159.0,1,19.7,29,12.0,0.398
72821.0,1,17.3,21,21.0,1.809
56031.0,0,38.9,18,3.0,-0.218
31690.0,0,33.6,30,6.0,-0.848
33690.0,1,38.1,18,3.0,-0.652
35795.0,0,47.5,19,0.0,-1.09
45583.0,1,32.5,26,2.0,-0.785
27652.0,1,19.3,12,8.0,-0.371
28894.0,0,58.4,22,0.0,-1.406
47875.0,1,28.0,32,9.0,0.016
51408.0,1,27.4,23,14.0,0.902
31265.0,0,49.0,25,2.0,-0.908
72799.0,1,34.2,27,15.0,1.519
57992.0,1,37.4,26,15.0,0.511
69479.0,1,42.8,35,11.0,1.031
44226.0,1,48.8,24,5.0,-0.658
49968.0,1,34.7,21,14.0,0.855
41162.0,1,53.2,28,4.0,-1.092
45463.0,0,16.6,28,16.0,0.89
47908.0,1,45.6,21,9.0,0.172
46290.0,1,29.6,31,12.0,0.553
31864.0,1,51.7,29,4.0,-1.176
34196.0,0,39.4,20,2.0,-0.895
46897.0,0,31.3,22,9.0,0.597
25549.0,0,44.6,15,2.0,-0.948
61001.0,0,46.9,25,8.0,0.463
28400.0,0,44.4,24,1.0,-1.367
52410.0,1,27.7,25,15.0,0.848
24825.0,1,33.2,30,0.0,-1.233
38446.0,1,38.0,19,8.0,0.552
49469.0,0,37.6,19,14.0,0.626
24738.0,0,45.5,15,0.0,-0.697
53858.0,0,17.9,21,8.0,0.582
49263.0,0,41.3,27,9.0,0.26
49966.0,0,35.1,22,5.0,-0.539
35624.0,0,29.6,36,3.0,-1.009
15121.0,0,30.6,28,0.0,-1.963
33034.0,0,35.9,21,14.0,0.35
27673.0,0,2.0,27,0.0,-1.565
35301.0,0,31.0,28,11.0,0.095
36460.0,0,29.2,21,8.0,-0.263
67342.0,0,43.3,25,9.0,0.679
49455.0,1,29.9,32,6.0,-0.302
46443.0,1,35.8,23,10.0,-0.329
66250.0,1,53.4,23,11.0,0.732
61969.0,1,47.9,31,9.0,0.335
64195.0,1,47.0,17,10.0,0.316
48664.0,1,33.0,28,10.0,0.469
23774.0,0,43.4,22,0.0,-1.536
49752.0,1,35.7,27,12.0,0.757
51794.0,0,36.0,25,15.0,0.612
32956.0,0,42.1,28,2.0,-1.017
28736.0,1,32.0,18,4.0,-0.244
41337.0,0,52.9,24,5.0,-0.039
57659.0,1,36.4,25,12.0,-0.134
54688.0,1,44.2,24,10.0,0.334
69883.0,0,52.6,24,17.0,1.431
60764.0,1,48.3,21,13.0,1.082
10843.0,0,23.9,19,1.0,-1.312
53703.0,0,42.4,33,15.0,0.622
71757.0,0,46.5,31,15.0,1.329
41294.0,0,46.9,24,11.0,0.387
61798.0,0,26.9,22,12.0,1.091
59347.0,1,31.4,34,24.0,2.012
61138.0,1,47.9,21,15.0,1.024
50805.0,0,30.4,23,9.0,0.249
54195.0,0,35.0,23,14.0,1.045
68682.0,0,53.8,24,8.0,0.145
42870.0,1,37.5,18,7.0,0.024
34066.0,0,30.7,20,1.0,-0.351
65680.0,0,29.2,33,17.0,1.563
31438.0,1,41.3,19,3.0,-0.818
52258.0,1,24.7,22,18.0,1.532
41446.0,0,35.5,23,10.0,0.5
34772.0,0,41.3,25,0.0,-1.399
49921.0,1,51.0,15,10.0,0.368
33417.0,0,44.7,20,0.0,-2.1
47105.0,0,30.9,21,12.0,0.626
66474.0,1,49.8,27,10.0,0.885
42529.0,0,35.0,30,7.0,-0.592
42180.0,0,25.6,31,10.0,0.124
60561.0,0,36.3,22,18.0,1.954
25834.0,0,52.4,18,6.0,-0.506
36166.0,0,39.7,21,2.0,-1.059
70985.0,0,38.1,18,15.0,1.482
60487.0,1,54.4,21,16.0,1.963
42334.0,1,23.7,22,9.0,0.004
48874.0,0,25.1,20,12.0,1.011
68885.0,1,21.8,39,18.0,1.341
33820.0,0,41.7,24,4.0,-0.742
50810.0,0,39.7,29,4.0,-0.485
61609.0,1,53.4,23,19.0,1.231
58294.0,1,40.4,23,19.0,1.685
48998.0,1,34.0,18,4.0,0.563
31776.0,0,38.0,26,2.0,-0.88
72630.0,0,39.2,22,17.0,1.987
33133.0,0,21.3,25,3.0,-0.531
51965.0,1,65.1,27,6.0,-0.335
47564.0,1,43.2,30,11.0,0.342
60608.0,0,40.1,20,18.0,1.554
54090.0,1,44.2,31,15.0,0.854
43869.0,0,45.1,23,12.0,0.415
64147.0,1,36.6,28,12.0,0.463
42054.0,1,31.7,26,9.0,0.044
51416.0,0,44.0,33,14.0,0.558
24381.0,0,41.9,29,0.0,-2.53
48626.0,1,29.9,22,6.0,-0.297
63754.0,1,52.2,13,6.0,0.241
35290.0,0,40.9,24,3.0,-1.151
45127.0,0,45.3,21,10.0,0.386
65691.0,1,51.9,33,13.0,-0.204
72155.0,1,38.2,17,18.0,1.755
63314.0,0,41.2,26,18.0,1.573
45285.0,1,46.1,31,6.0,-0.466
43537.0,0,30.8,25,5.0,-0.151
43499.0,0,38.5,31,8.0,-0.074
30362.0,0,39.3,33,5.0,-0.452
62320.0,1,28.4,27,9.0,0.195
39802.0,0,61.2,28,6.0,-0.758
30190.0,0,23.9,22,0.0,-1.131
68751.0,1,25.0,18,12.0,0.623
51259.0,1,51.1,21,15.0,0.63
41062.0,0,45.1,22,2.0,-0.804
49067.0,1,27.7,16,13.0,0.895
41900.0,0,44.1,30,9.0,-0.632
55452.0,1,52.7,28,10.0,0.253
64124.0,1,37.7,25,12.0,0.82
60560.0,1,64.0,22,9.0,-0.034
43635.0,0,20.8,27,10.0,0.455
51777.0,0,44.9,28,2.0,-0.516
54492.0,0,49.7,16,10.0,-0.196
41867.0,0,46.9,25,5.0,-0.206
36282.0,0,36.0,28,8.0,-0.747
37088.0,0,35.1,18,6.0,-0.177
26839.0,1,42.4,21,3.0,-1.549
31102.0,0,46.2,27,2.0,-0.491
47505.0,0,44.0,19,8.0,-0.285
27084.0,0,48.4,25,7.0,-0.256
36197.0,0,27.8,31,8.0,-0.241
43948.0,0,35.7,27,10.0,-0.062
57342.0,0,28.6,13,10.0,0.479
54153.0,1,34.1,28,11.0,0.875
42148.0,0,48.2,25,4.0,-0.65
30676.0,0,39.1,28,1.0,-1.203
43167.0,0,64.1,21,1.0,-1.042
41248.0,0,39.9,19,6.0,-0.487
46308.0,0,38.6,19,7.0,-0.352
34914.0,1,39.1,27,2.0,-0.77
19978.0,0,31.6,23,1.0,-1.296
46777.0,1,37.4,32,5.0,-0.456
44567.0,0,49.3,23,8.0,0.181
51354.0,0,39.1,19,13.0,0.595
39259.0,0,30.1,23,3.0,-0.557
50592.0,1,28.7,20,5.0,-0.413
39297.0,0,33.5,24,3.0,-0.927
37685.0,0,38.7,17,11.0,-0.031
27449.0,0,49.9,25,3.0,-0.848
65726.0,1,24.6,21,12.0,0.573
10829.0,0,34.8,27,0.0,-1.786
37081.0,0,39.4,24,6.0,-0.36
50625.0,0,19.7,23,10.0,0.301
63066.0,1,29.7,30,10.0,0.184
77779.0,0,31.2,40,24.0,2.693
51222.0,1,30.0,25,13.0,0.35
26039.0,0,39.9,24,1.0,-1.004
45627.0,0,36.4,30,4.0,-0.095
13851.0,0,32.4,26,3.0,-1.776
37472.0,0,42.3,19,7.0,-0.081
44099.0,0,55.2,27,6.0,-0.833
55975.0,0,54.4,30,16.0,0.915
41059.0,0,18.8,16,7.0,-0.55
42836.0,0,43.8,23,7.0,-0.117
27156.0,0,36.2,30,5.0,-0.636
76246.0,1,39.6,14,16.0,1.739
33425.0,1,34.0,27,10.0,-0.321
65553.0,1,39.2,26,17.0,1.833
55399.0,1,39.5,20,12.0,0.814
61363.0,1,32.2,27,11.0,0.482
43068.0,0,29.0,21,10.0,0.369
41039.0,0,33.5,22,9.0,0.394
21521.0,0,40.3,15,0.0,-1.928
40040.0,0,44.0,21,8.0,-0.279
52283.0,0,46.5,23,14.0,0.845
47804.0,1,33.1,22,7.0,-0.049
20335.0,0,40.8,32,2.0,-1.405
32040.0,0,47.6,25,7.0,-0.052
84107.0,0,49.7,24,21.0,1.704
62708.0,1,37.4,20,16.0,1.247
46718.0,1,35.8,17,10.0,-0.062
54048.0,1,39.9,28,13.0,0.951
45859.0,0,26.5,24,6.0,-0.367
19795.0,0,36.1,24,0.0,-1.704
15134.0,1,45.4,22,7.0,-0.924
62981.0,1,44.4,24,20.0,1.563
39455.0,0,35.3,27,8.0,-0.274
40645.0,0,40.2,23,8.0,-0.243
41373.0,1,29.8,24,5.0,-0.3
67946.0,1,45.0,31,20.0,1.904
59663.0,0,37.2,31,16.0,1.626
74228.0,1,35.2,37,22.0,2.219
28185.0,0,34.4,19,8.0,-0.159
32992.0,0,37.4,26,6.0,0.296
28113.0,0,33.5,31,0.0,-1.517
63828.0,0,44.6,21,18.0,1.477
36829.0,0,34.0,22,1.0,-1.168
51546.0,1,53.9,28,10.0,0.217
24881.0,0,52.7,27,0.0,-1.097
20479.0,0,29.1,22,3.0,-0.589
27136.0,0,38.7,21,5.0,-0.837
38310.0,0,31.5,16,4.0,-0.608
48572.0,0,34.7,20,5.0,-0.539
41857.0,0,58.0,25,4.0,-0.548
47430.0,1,34.9,23,13.0,0.833
29443.0,1,41.6,31,0.0,-1.105
43069.0,1,43.4,17,11.0,0.221
54667.0,0,28.0,24,19.0,1.218
46726.0,0,29.4,26,3.0,-0.513
44767.0,0,25.9,28,2.0,-0.718
40527.0,0,29.1,30,7.0,-0.231
58146.0,0,9.5,34,18.0,1.18
41566.0,0,43.4,24,9.0,0.194
27027.0,0,58.5,20,2.0,-0.531
68535.0,1,39.5,26,10.0,0.484
11268.0,0,23.8,26,0.0,-1.102
41725.0,1,31.6,31,11.0,0.681
66586.0,1,33.4,25,10.0,0.409
39313.0,0,27.8,22,4.0,-0.308
30020.0,1,46.6,24,1.0,-0.839
42837.0,0,46.1,34,3.0,-0.887
55469.0,0,26.4,23,12.0,0.535
52174.0,1,45.3,20,13.0,1.229
39980.0,1,53.3,33,5.0,-0.637
61164.0,0,57.0,29,10.0,0.458
16918.0,0,66.7,21,0.0,-2.087
38689.0,0,29.0,24,6.0,-0.585
60662.0,0,66.2,27,7.0,-0.031
13013.0,0,34.5,18,4.0,-0.91
29543.0,0,32.1,22,1.0,-0.937
37370.0,0,41.3,14,7.0,-0.668
32297.0,0,32.2,20,8.0,0.292
41114.0,0,42.0,35,8.0,-0.187
25117.0,0,24.8,28,0.0,-2.238
12959.0,0,35.6,22,0.0,-2.121
27971.0,0,50.9,26,6.0,-0.607
59853.0,0,37.4,27,10.0,0.458
18198.0,1,39.4,22,0.0,-2.748
38165.0,0,42.8,20,0.0,-0.5
38254.0,0,49.7,18,3.0,-0.526
70203.0,1,21.4,24,19.0,1.388
48413.0,1,43.8,34,8.0,-0.385
57759.0,1,35.3,27,9.0,0.383
41405.0,0,39.7,25,8.0,0.141
5684.0,0,48.6,25,0.0,-2.131
59003.0,1,26.1,18,10.0,0.768
55273.0,0,27.9,27,7.0,0.215
44800.0,0,18.6,17,13.0,0.508
100393.0,1,32.5,20,33.0,3.926
20705.0,0,51.3,32,0.0,-2.084
66590.0,1,36.8,19,16.0,1.725
51960.0,0,24.6,17,6.0,-0.287
46587.0,1,33.1,16,5.0,0.287
38618.0,0,23.1,21,9.0,-0.046
24262.0,0,26.7,30,6.0,-0.424
44066.0,0,41.9,24,2.0,-0.57
41915.0,0,26.3,27,13.0,0.33
27841.0,0,49.1,16,0.0,-1.517
53780.0,1,37.3,22,14.0,0.751
35968.0,0,38.9,22,7.0,-0.416
30080.0,0,35.2,25,0.0,-1.13
41232.0,1,45.7,14,5.0,-0.45
75669.0,1,45.8,35,12.0,1.257
50240.0,0,41.4,20,0.0,-0.535
54354.0,0,43.6,20,8.0,0.358
49883.0,1,35.9,29,2.0,-0.731
62142.0,0,43.4,27,14.0,0.758
59076.0,1,34.6,22,12.0,0.686
80028.0,1,38.0,16,19.0,1.849
31613.0,0,35.3,23,5.0,-0.176
49062.0,1,33.4,21,11.0,0.669
41376.0,1,31.1,24,7.0,0.098
61841.0,1,42.7,25,13.0,1.296
43427.0,0,51.1,23,2.0,-0.719
49576.0,1,49.7,24,13.0,0.745
46401.0,1,25.4,18,6.0,-0.195
42067.0,0,50.9,28,7.0,-0.064
46047.0,1,34.8,26,10.0,0.092
49731.0,0,44.0,21,9.0,0.252
55696.0,0,28.9,25,5.0,-0.116
40291.0,0,39.4,16,10.0,0.215
67967.0,1,41.1,31,18.0,1.578
46973.0,0,23.2,30,15.0,0.985
49967.0,0,44.1,22,14.0,0.869
32454.0,0,51.5,23,6.0,-0.456
39025.0,1,36.3,25,3.0,-0.889
60106.0,0,51.6,16,19.0,0.955
64924.0,1,36.1,31,11.0,0.876
55517.0,0,46.5,13,16.0,1.473
38088.0,0,15.8,23,6.0,-0.604
50178.0,1,62.2,27,7.0,-0.23
26507.0,0,53.0,22,0.0,-1.639
29732.0,0,35.2,24,6.0,-0.392
57627.0,0,18.3,37,17.0,0.997
41714.0,0,40.9,27,3.0,-0.466
50934.0,0,23.6,23,15.0,0.64
48182.0,1,42.4,18,9.0,-0.191
57463.0,1,42.1,22,8.0,0.324
21031.0,0,28.6,25,2.0,-1.148
45170.0,0,49.2,21,8.0,0.085
13641.0,0,46.1,21,0.0,-2.991
41874.0,0,47.8,24,3.0,-0.187
31723.0,0,38.1,18,0.0,-1.63
59870.0,1,23.8,19,17.0,1.206
40756.0,0,47.8,28,14.0,0.777
57310.0,0,35.3,27,10.0,0.467
63231.0,1,24.1,25,19.0,1.521
22683.0,0,51.5,31,4.0,-0.949
68899.0,1,59.0,19,19.0,1.747
49378.0,1,37.6,27,12.0,0.932
50625.0,0,59.6,21,7.0,-0.237
61278.0,1,38.9,24,16.0,1.136
23764.0,0,34.2,25,3.0,-1.106
39647.0,0,31.7,20,5.0,-0.825
45221.0,0,54.4,32,2.0,-0.609
35196.0,0,30.2,23,4.0,-0.529
24059.0,0,45.4,28,0.0,-1.057
56498.0,1,32.4,32,17.0,1.223
33544.0,0,33.4,21,6.0,-0.259
59347.0,1,48.3,23,11.0,0.353
26739.0,1,34.2,23,2.0,-0.57
24768.0,1,34.0,23,0.0,-1.821
48738.0,0,49.3,29,7.0,0.27
34333.0,1,54.0,18,0.0,-1.912
47605.0,0,44.4,28,8.0,-0.069
32280.0,0,31.5,27,0.0,-1.368
65879.0,1,32.9,20,19.0,1.987
47408.0,1,38.8,16,12.0,0.911
45947.0,1,41.2,19,11.0,0.106
67700.0,1,28.1,24,16.0,1.264
45528.0,1,45.2,27,0.0,-0.846
51605.0,1,38.9,27,10.0,0.543
41138.0,1,20.8,26,9.0,0.2
37921.0,0,28.7,23,11.0,0.264
63219.0,1,33.0,34,14.0,1.272
59173.0,1,37.3,32,11.0,0.732
62284.0,0,56.9,21,10.0,0.289
26685.0,0,40.4,26,0.0,-1.655
37328.0,0,29.6,26,0.0,-0.96
39215.0,0,40.2,33,8.0,-0.123
48726.0,1,34.5,24,8.0,0.093
33045.0,0,41.2,25,1.0,-1.13
75887.0,1,43.8,21,26.0,2.412
65836.0,1,50.1,15,17.0,1.516
56199.0,1,37.8,25,13.0,0.602
55571.0,1,54.4,27,10.0,0.072
52368.0,0,47.1,21,4.0,-0.212
13591.0,0,30.9,21,0.0,-0.952
61954.0,1,60.1,29,10.0,0.077
35697.0,1,41.3,14,7.0,0.258
33316.0,1,29.6,20,0.0,-1.242
70935.0,0,54.5,28,12.0,0.334
46713.0,0,58.8,29,5.0,-0.155
23297.0,0,37.7,24,0.0,-1.908
31638.0,0,33.0,26,7.0,-0.86
46716.0,0,36.3,33,2.0,-0.414
71422.0,0,45.1,24,17.0,1.888
46187.0,0,50.8,15,10.0,0.557
27915.0,0,43.7,20,0.0,-1.335
41038.0,0,39.0,20,9.0,0.486
27328.0,0,53.0,23,0.0,-1.547
53168.0,0,34.9,20,18.0,1.083
45385.0,1,48.3,27,6.0,-0.471
37165.0,0,35.1,22,9.0,-0.094
62441.0,1,42.3,23,16.0,1.326
29054.0,0,36.9,23,1.0,-1.287
26178.0,0,37.4,12,1.0,-1.397
39025.0,0,34.2,22,3.0,-0.584
62084.0,1,51.4,30,15.0,1.038
18575.0,0,30.7,21,0.0,-1.519
12160.0,0,30.6,33,0.0,-2.832
41137.0,0,59.2,24,9.0,-0.451
63085.0,1,47.8,19,11.0,0.552
65431.0,0,14.1,27,17.0,1.2
27818.0,0,32.3,26,0.0,-0.463
44682.0,1,19.9,22,9.0,-0.411
66763.0,1,28.5,24,13.0,1.154
4889.0,0,6.6,14,0.0,-1.87
44568.0,0,36.6,24,7.0,-0.389
53740.0,0,26.6,30,9.0,0.19
43483.0,0,38.6,28,11.0,0.449
34554.0,0,21.7,25,8.0,-0.51
49028.0,1,38.8,20,7.0,0.034
18081.0,0,33.9,20,0.0,-2.488
35246.0,1,53.0,29,8.0,-0.658
65415.0,1,52.1,28,12.0,0.454
17156.0,0,45.9,20,6.0,-0.982
56008.0,0,34.7,26,10.0,0.059
57943.0,0,57.9,26,8.0,0.447
35586.0,1,22.5,20,7.0,-0.343
55455.0,1,24.0,28,7.0,0.17
25739.0,0,37.2,29,2.0,-0.963
46021.0,0,60.5,21,7.0,-0.207
57927.0,1,36.0,30,8.0,0.61
47698.0,0,36.2,21,7.0,0.157
29081.0,0,23.6,25,9.0,-0.587
44941.0,0,47.5,24,10.0,0.224
59819.0,1,47.5,29,12.0,0.715
16570.0,0,45.9,29,0.0,-2.05
63937.0,1,31.7,29,14.0,1.159
37592.0,1,30.9,23,6.0,-0.336
56166.0,0,25.1,25,13.0,0.425
74794.0,1,38.8,24,14.0,1.197
22340.0,0,27.2,14,0.0,-1.372
42083.0,0,26.2,25,0.0,-0.709
38803.0,0,33.8,23,4.0,-0.289
29970.0,1,33.1,23,1.0,-0.784
65207.0,1,32.6,28,19.0,1.735
35103.0,0,42.7,20,2.0,-0.857
25156.0,0,38.8,30,9.0,-0.556
51026.0,0,35.1,20,7.0,0.204
31737.0,0,39.8,26,4.0,-1.202
47969.0,0,28.1,31,6.0,-0.396
53432.0,0,39.1,23,12.0,0.317
45791.0,1,39.5,28,7.0,-0.333
38578.0,0,23.0,24,3.0,-0.093
51524.0,0,48.0,21,5.0,-0.529
43263.0,0,29.2,27,0.0,-1.514
47281.0,0,38.9,30,8.0,0.322
80144.0,1,49.6,30,19.0,1.755
44155.0,1,47.3,26,12.0,0.018
46253.0,1,38.3,26,4.0,0.225
52079.0,1,34.4,22,11.0,0.693
36467.0,0,47.5,24,0.0,-1.269
57043.0,0,44.7,21,18.0,1.703
61100.0,1,31.8,21,9.0,0.202
73293.0,1,30.1,22,17.0,1.632
38987.0,0,17.3,28,5.0,-0.733
64897.0,0,39.5,26,22.0,1.818
63214.0,1,37.2,22,18.0,0.775
29002.0,0,49.4,20,10.0,0.553
50274.0,0,41.6,17,6.0,0.234
48300.0,1,51.3,25,8.0,-0.249
45071.0,1,31.0,19,18.0,1.201
55242.0,1,49.4,28,10.0,0.14
26129.0,0,32.7,29,0.0,-1.967
21530.0,1,45.8,28,1.0,-1.117
30688.0,0,23.4,23,6.0,-0.186
69788.0,1,40.4,31,10.0,0.31
42253.0,1,18.2,22,7.0,-0.057
71832.0,1,35.3,34,17.0,1.219
30462.0,0,42.4,21,0.0,-1.951
51093.0,1,32.8,20,11.0,0.144
29347.0,0,27.5,23,0.0,-1.818
41083.0,1,46.5,23,13.0,0.76
40467.0,0,37.0,18,9.0,-0.094
26256.0,0,33.1,33,7.0,0.42
19127.0,0,38.4,17,3.0,-0.864
63740.0,1,64.4,29,16.0,1.279
53508.0,0,49.5,23,15.0,1.042
54078.0,0,49.6,25,11.0,0.584
46134.0,1,42.4,21,8.0,-0.13
56278.0,1,39.7,25,10.0,0.58
33521.0,0,14.0,21,6.0,-0.707
57112.0,0,31.2,26,14.0,0.856
60801.0,1,33.2,32,18.0,1.649
53637.0,1,19.3,32,13.0,1.071
33614.0,0,26.4,22,5.0,-0.73
47595.0,1,18.2,17,11.0,0.361
21769.0,0,37.6,30,0.0,-1.293
62349.0,0,46.2,28,11.0,0.572
62666.0,1,49.1,34,12.0,0.451
15907.0,0,42.1,23,0.0,-1.87
32347.0,1,28.4,32,2.0,-1.162
55181.0,0,18.7,27,6.0,-0.283
39039.0,0,20.4,20,8.0,-0.301
31948.0,0,25.3,26,3.0,-1.209
46663.0,1,29.1,26,12.0,0.389
46473.0,0,36.4,31,8.0,0.251
52838.0,0,27.9,23,5.0,-0.194
37345.0,0,41.4,25,2.0,-0.756
61269.0,1,35.7,33,18.0,1.049
67742.0,1,38.1,24,18.0,1.655
59271.0,0,49.4,15,9.0,-0.484
37602.0,0,26.2,32,4.0,-0.612
47482.0,1,42.2,23,10.0,0.491
35640.0,0,37.9,26,6.0,-0.358
48273.0,0,34.7,21,7.0,-0.139
45376.0,1,46.9,18,11.0,0.74
25811.0,0,46.8,19,0.0,-1.909
55809.0,1,28.5,21,17.0,1.318
29529.0,0,36.2,19,11.0,0.073
30843.0,0,40.8,16,10.0,-0.411
43540.0,0,35.3,24,7.0,-0.089
56788.0,0,43.9,26,7.0,-0.038
32154.0,0,40.8,26,0.0,-1.731
64939.0,1,56.3,18,19.0,1.495
53378.0,1,22.7,22,10.0,0.041
50078.0,1,36.8,24,9.0,0.443
45724.0,1,28.9,22,12.0,0.952
33621.0,0,44.0,24,4.0,-1.021
38608.0,1,21.8,22,12.0,0.473
47439.0,0,41.5,19,8.0,-0.268
63263.0,1,31.7,23,11.0,0.847
11332.0,0,30.7,25,0.0,-2.127
41606.0,0,23.5,19,6.0,-0.099
39157.0,0,33.3,30,6.0,-0.603
62790.0,1,48.8,30,15.0,0.432
44642.0,1,37.7,30,10.0,0.47
44646.0,1,44.3,22,8.0,-0.708
32017.0,1,54.6,28,5.0,-0.712
56285.0,1,40.6,40,5.0,-0.111
39904.0,0,32.4,15,3.0,-0.897
53048.0,1,42.7,23,15.0,0.842
49506.0,0,32.6,25,1.0,-0.369
-3633.0,0,33.0,23,0.0,-2.907
44819.0,0,22.8,14,8.0,-0.375
48035.0,1,47.3,23,3.0,-1.039
30812.0,1,34.1,26,0.0,-1.631
27660.0,0,39.8,19,0.0,-1.237
46058.0,0,27.6,19,8.0,0.109
56768.0,0,42.4,25,14.0,1.329
67812.0,0,30.4,21,9.0,0.313
32017.0,0,36.6,21,4.0,-0.607
63927.0,1,46.8,18,11.0,0.456
38547.0,1,45.9,29,4.0,-0.459
51206.0,0,37.8,34,2.0,-0.695
46594.0,1,20.3,20,3.0,-1.154
31155.0,0,67.9,23,0.0,-1.752
44833.0,0,55.5,23,5.0,-0.39
41328.0,1,45.2,15,10.0,0.158
34305.0,0,30.5,26,7.0,-0.097
44621.0,0,36.9,37,6.0,-0.416
47501.0,1,32.6,25,4.0,-0.946
53609.0,1,50.6,29,10.0,0.608
47252.0,0,40.6,25,0.0,-1.317
50855.0,1,30.2,23,12.0,0.776
33702.0,0,33.3,23,0.0,-1.002
40709.0,1,49.2,16,3.0,-0.752
27586.0,0,54.0,18,0.0,-1.467
24925.0,0,53.3,25,0.0,-0.501
56087.0,1,45.6,26,15.0,0.975
55806.0,1,35.5,27,11.0,0.516
50511.0,0,5.6,22,16.0,0.978
57201.0,0,41.0,27,12.0,0.522
42608.0,1,38.0,34,3.0,-1.104
39920.0,0,39.4,28,8.0,-0.331
27819.0,0,38.5,24,3.0,-0.78
72164.0,0,24.7,29,16.0,1.331
19831.0,0,43.6,21,0.0,-1.197
51510.0,0,44.3,23,16.0,0.894
52339.0,1,44.8,22,13.0,0.893
78347.0,1,47.5,30,17.0,1.83
51326.0,0,44.0,24,7.0,-0.41
51343.0,0,33.9,24,8.0,0.712
72312.0,0,37.3,16,21.0,2.282
40755.0,0,38.9,23,6.0,-0.618
42173.0,0,39.1,30,0.0,-1.535
9149.0,0,48.0,22,0.0,-1.88
64272.0,1,44.4,29,11.0,0.713
27930.0,0,58.8,22,0.0,-1.883
45275.0,1,60.1,32,7.0,-0.372
55377.0,1,38.8,22,10.0,0.437
49994.0,1,-0.4,23,9.0,0.185
56426.0,0,50.4,24,10.0,0.425
67125.0,1,32.6,25,9.0,0.222
59564.0,0,30.0,22,17.0,1.279
33990.0,0,34.0,29,2.0,-0.952
35756.0,0,33.5,30,1.0,-0.677
39670.0,0,44.1,18,5.0,-0.773
53367.0,0,22.4,30,14.0,0.83
53494.0,0,27.2,21,14.0,0.9
51672.0,1,41.4,13,13.0,0.451
57859.0,0,44.2,19,15.0,1.183
24756.0,0,44.4,14,3.0,-1.178
67371.0,0,30.1,26,21.0,1.667
58931.0,0,28.2,22,18.0,1.523
58377.0,0,32.9,27,11.0,0.736
66228.0,0,40.4,18,18.0,1.782
23256.0,0,52.9,20,1.0,-1.657
48754.0,0,17.5,28,2.0,-0.524
33827.0,0,35.8,19,3.0,-0.735
57841.0,0,24.7,31,12.0,0.721
27520.0,1,21.5,26,0.0,-1.05
40336.0,1,47.7,15,14.0,0.757
60727.0,1,43.4,25,17.0,1.371
37917.0,0,42.5,30,11.0,0.695
47292.0,0,47.2,22,11.0,0.284
43775.0,0,33.2,23,2.0,-0.988
25947.0,0,33.7,20,1.0,-0.847
49226.0,1,59.9,24,14.0,1.25
67984.0,1,35.5,20,14.0,0.779
41632.0,0,45.4,24,10.0,-0.039
40669.0,0,38.1,29,5.0,-0.418
24624.0,0,19.5,27,0.0,-2.026
32468.0,0,17.6,21,5.0,-1.071
77273.0,1,32.2,31,17.0,1.911
38022.0,0,48.6,23,1.0,-1.28
38087.0,1,45.9,28,11.0,0.189
46946.0,0,47.1,24,14.0,1.007
40830.0,1,28.1,25,3.0,-1.255
42986.0,0,54.2,23,14.0,0.185
47626.0,0,28.4,16,14.0,0.938
36766.0,1,40.1,17,8.0,0.012
79966.0,1,37.9,29,27.0,2.868
22921.0,0,36.3,30,0.0,-1.669
54413.0,0,51.4,36,9.0,1.059
34044.0,0,30.9,28,7.0,-0.173
59788.0,1,24.5,35,12.0,0.772
43664.0,0,38.2,24,11.0,0.441
29952.0,0,34.0,21,3.0,-0.733
34924.0,0,71.8,23,9.0,0.229
